audio_path,caption
2ee9kqcX5qVkZwQmeJZVVC.npy,[0:00-10:00] This funk song features a male voice singing the main melody. Female voices sing backing vocals in between lines. This is accompanied by percussion playing a simple beat. The bass plays a groovy bassline. A guitar plays power chords in the background. There are no voices in this song. This song can be played in a retro style movie. [10:00-20:00]  [20:00-30:00] 
6XixO9LiGvH7Zy0Hfnyhgm.npy,"[0:00-10:00] The low quality recording features a metal song that consists of an echoing male vocal, alongside wide harmonizing background vocals, singing over punchy kick and snare hits, shimmering cymbals, distorted bass guitar and wide aggressive electric guitar melody. It sounds aggressive and energetic. [10:00-20:00]  [20:00-30:00] "
66O0pFEFp23dgYjoAd6RKK.npy,[0:00-10:00] This is a house remix of a pop music piece. There is a female vocalist singing melodically. The melody is being played by the acoustic guitar and the electric guitar while the bass guitar is playing in the background. The rhythm is provided by a simple electronic drum beat. The atmosphere is danceable and energetic. This piece could be played at nightclubs or dance clubs. [10:00-20:00]  [20:00-30:00] 
56von762XlyEtT3qQhm47H.npy,"[0:00-10:00] The low quality recording features a compilation of rock songs and it consists of harmonizing male vocals singing over punchy kick and snare hits, shimmering hi hats, groovy bass guitar, simple bass and electric guitar melody. It sounds energetic and addictive - like something you would hear in clubs during the 80s. [10:00-20:00]  [20:00-30:00] "
6lSVidZXCnOnYAWcgIqVDF.npy,[0:00-10:00] This pop song features a male voice singing the main melody. There are other voices singing backing vocals in harmony. This is accompanied by percussion playing a simple beat. The bass plays the root notes of the chords. A synth plays chords in the background. The mood of this song is romantic. This song can be played in a romantic movie. [10:00-20:00]  [20:00-30:00] 
2O9llQaI7q6FPY2afs9k8R.npy,"[0:00-10:00] The low quality recording features a pop song that consists of a passionate female vocal singing over punchy kick and snare hits, shimmering hi hats, groovy bass, acoustic rhythm guitar, strings melody and electric guitar melody. It sounds addictive, happy and fun - like something kids would listen to. [10:00-20:00]  [20:00-30:00] "
7lSDCrF11sdTVfjbAQVZE8.npy,[0:00-10:00] This punk song features a male voice singing the main melody. This is accompanied by percussion playing a simple rock beat. A distortion guitar plays power chords in the background. The bass plays the root notes of the chords. There is no percussion in this song. This song can be played in a retro style movie. [10:00-20:00]  [20:00-30:00] 
3zHXsywWD1eRE4KIKXGK8q.npy,"[0:00-10:00] The low quality recording features a pop song that consists of a passionate male vocal singing over punchy ""4 on the floor"" kick pattern, shimmering hi hats, wide electric guitar melody and groovy synth bass. It sounds energetic and addictive. [10:00-20:00]  [20:00-30:00] "
3v9ELl9T121dhadZyIiQVn.npy,[0:00-10:00] This folk rock song features a male voice singing the main melody. This is accompanied by percussion playing a simple beat. The bass plays the root notes of the chords. A guitar strums chords in staccato notes. There are no other instruments in this song. The mood of this song is happy. This song can be played in a movie or a TV show. [10:00-20:00]  [20:00-30:00] 
22sLuJYcvZOSoLLRYev1s5.npy,"[0:00-10:00] This is a pop music piece. There is a female vocalist singing melodically in the lead. The melody is being played by the electric guitar with the bass guitar playing in the background. The rhythm is provided by a simple acoustic drum beat. The atmosphere is easygoing. This piece could be the opening theme of a teenage drama movie, especially during the scenes where the characters are reminiscing about the good old days. [10:00-20:00]  [20:00-30:00] "
3c1EcaIF3iX1PUpIvRyVR7.npy,"[0:00-10:00] This music is instrumental. The tempo is medium with a male voice speaking in a foreign language. The music is loud, clear, emphatic, melancholic and reflective. This is an amateur recording. [10:00-20:00]  [20:00-30:00] "
2MKXAkcFDDaFAlpgMEkeNH.npy,[0:00-10:00] This is a pop music piece. There is a male vocalist singing melodically in the lead. The melody is being played by the piano and the electric guitar while the bass guitar is playing in the background. The rhythm is provided by a slow tempo acoustic drum beat. The atmosphere is emotional. This piece could be used in the soundtrack of a teenage drama TV series as the opening theme. [10:00-20:00]  [20:00-30:00] 
0tHOTQBn2M4CD2dcyHivth.npy,[0:00-10:00] This is a heavy metal music piece. There is a male vocalist singing melodically in the lead. The main tune is being played by the electric guitar while the bass guitar is playing in the background. The rhythm is provided by a simple acoustic drum beat. The atmosphere is aggressive. This piece could be used in the soundtrack of a video game or a TV series that takes place in Hungary. [10:00-20:00]  [20:00-30:00] 
6Uvi1wY1oKXO1zZFlbqsqk.npy,"[0:00-10:00] The low quality recording features a live performance of a rock song that consists of flat male vocal singing over punchy kick and snare hits, shimmering cymbals, groovy bass guitar and electric guitar melody. It sounds energetic and addictive. [10:00-20:00]  [20:00-30:00] "
0ctOamnBE7fk0A3xBAMxTh.npy,[0:00-10:00] This is a pop music piece. There is a female vocalist singing melodically in the lead. The melody is being played by the acoustic guitar. The bass guitar is playing in the background. The rhythm is provided by an electronic drum beat. The atmosphere is easygoing. This piece could be used in the soundtrack of a teenage drama TV show. [10:00-20:00]  [20:00-30:00] 
6q1pd4xCMHPb9PADvGBhWe.npy,"[0:00-10:00] The low quality recording features a live performance of a rock song that consists of a fruity male vocal singing over groovy bass guitar, punchy kick and snare hits, shimmering hi hats, wide electric guitar melody and acoustic rhythm guitar. It sounds energetic, groovy and the recording is noisy. [10:00-20:00]  [20:00-30:00] "
7hVhRCDV100Jq26NGR7adw.npy,[0:00-10:00] This pop song features a male voice singing the main melody. This is accompanied by other male voices singing vocables in the background. The percussion plays a simple beat in common time. The bass plays the root notes of the chords. A synth plays a repetitive chord in staccato. There are no other instruments in this song. This song can be played in a romantic movie. [10:00-20:00]  [20:00-30:00] 
7xPXdN7i2u7ts6vWwCnmcq.npy,"[0:00-10:00] The low quality recording features a hip hop song where a fruity male vocal is rapping over punchy kick and snare hits, shimmering hi hats, groovy bass and brass melody. It sounds fun, happy and joyful. [10:00-20:00]  [20:00-30:00] "
5AP5i2pXBU07ZyIYyGu7lu.npy,"[0:00-10:00] The low quality recording features a flat male vocal talking, after which there is a synth pad playing. It sounds energetic and the recording is noisy and in mono. [10:00-20:00]  [20:00-30:00] "
2sgx1DY9WyziUCiesB9iz8.npy,"[0:00-10:00] The low quality recording features a rock song that consists of a passionate male vocal singing over punchy kick and snare hits, shimmering cymbals, groovy bass, piano melody and wooden percussion. It sounds energetic and upbeat. [10:00-20:00]  [20:00-30:00] "
5bX7U1sixSnd3G2X9LNRmP.npy,[0:00-10:00] This is a pop music piece. There is a female vocalist singing melodically in the lead. The main melody is being played by the piano and the electric guitar while the bass guitar is playing in the background. The rhythm is provided by a slow tempo acoustic drum beat. The atmosphere is easygoing. This piece could be used in the soundtrack of a sit-com during romantic scenes. [10:00-20:00]  [20:00-30:00] 
2VEZx7NWsZ1D0eJ4uv5Fym.npy,[0:00-10:00] This song contains a digital drum playing a techno groove with a kick on every beat. A sub-bass is inviting to dance along with synth pluck sounds playing a melody in the midrange. A male voice is singing in a higher key and with a lot of reverb. This song may be playing in a club. [10:00-20:00]  [20:00-30:00] 
2j3PFZXmenUxgjjBUIod7F.npy,[0:00-10:00] This rock song features a male voice singing the main melody. This is accompanied by other voices singing vocables in the background. The percussion plays a simple beat in common time. The bass plays the root notes of the chords. A guitar plays power chords. There is no percussion in this song. The mood of this song is happy. This song can be played in a retro movie. [10:00-20:00]  [20:00-30:00] 
087otJT7SXmRp9UQMAC1y8.npy,[0:00-10:00] This song features a male voice singing the main melody. This is accompanied by percussion playing a simple beat. The bass plays a groovy bassline. There are no other instruments in this song. This song can be played in a club. [10:00-20:00]  [20:00-30:00] 
5Aap5YVJvxkUSv0vf70GPh.npy,"[0:00-10:00] The low quality recording features a pop song that consists of a passionate male vocal singing over punchy kick and snare hits, shimmering hi hats, electric guitar melody, groovy bass guitar, wooden percussive elements and acoustic rhythm guitar. It sounds energetic and addictive. [10:00-20:00]  [20:00-30:00] "
2JkHFnYHpAYs8tMC7VIoDu.npy,[0:00-10:00] This symphonic rock song features a male voice singing the main melody. This is accompanied by percussion playing a simple beat in common time. The bass plays the root notes of the chords. The guitar plays only one note in a higher octave and then plays higher notes in between lines. This song can be played in a video game. [10:00-20:00]  [20:00-30:00] 
6dw1sbdCwW5sbsbcpq6QED.npy,"[0:00-10:00] The low quality recording features an electro song that consists of a passionate female vocal singing over punchy ""4 on the floor"" kick pattern, shimmering hi hats, claps, groovy synth bass and repetitive synth lead melody. It sounds energetic and exciting. [10:00-20:00]  [20:00-30:00] "
6XGGJf7nVYqrk128vxKUkf.npy,"[0:00-10:00] A male singer sings this cool melody with backup singers in vocal harmony. The tempo is medium with a groovy bass line, steady drumming rhythm, keyboard accompaniment, percussive bass line and various percussion hits. The song is a retro pop dance tune. [10:00-20:00]  [20:00-30:00] "
2stwPgrh5NpNr8PdiIPEhE.npy,[0:00-10:00] This is a metal music piece. There is a male vocalist singing melodically in the lead. The melody is being played by the distorted electric guitar while the bass guitar is playing in the background. The rhythm is provided by a loud metal acoustic drum beat. The atmosphere is aggressive. This piece could be used in the soundtrack of a teenage drama TV series during the scenes of an action video game. [10:00-20:00]  [20:00-30:00] 
5qugKP8gPqN91O7KBMkW6P.npy,"[0:00-10:00] The Disco song features a flat male vocal singing over a wide funky electric guitar melody, groovy bass, punchy kick and snare hits, shimmering hi hats and groovy synth keys melody. It sounds groovy and passionate. [10:00-20:00]  [20:00-30:00] "
144JMbvbR5txNzoZ112wo4.npy,"[0:00-10:00] A female singer sings this cool melody with backup singers in vocal harmony. The song is medium tempo with a steady drumming rhythm, percussive bass line, keyboard accompaniment and various percussion hits [10:00-20:00]  [20:00-30:00] "
36vtADf9F9OXMX2Zp8SsZg.npy,[0:00-10:00] This is a live performance of a flamenco music piece. There is a male vocalist singing melodically in the lead. The main tune is being played by the acoustic guitar while the bass guitar is playing in the background. The rhythm is provided by a percussive acoustic drum beat. The atmosphere is vibrant. This piece could be used as an advertisement jingle. [10:00-20:00]  [20:00-30:00] 
4DGe75LtEVn5Cy54xZC5NY.npy,[0:00-10:00] This is a classic rock music piece. There is a male vocalist singing melodically in the lead. The main tune is being played by the acoustic guitar while the bass guitar is playing in the background. The rhythm is provided by a simple acoustic drum beat. The atmosphere is hard-hitting. This piece could be used in the soundtrack of a horror video game. [10:00-20:00]  [20:00-30:00] 
0NAwYwfqigFQ8RPg0RytP0.npy,"[0:00-10:00] The low quality recording features an electro song that consists of a punchy ""4 on the floor"" kick pattern, shimmering hi hats, claps, groovy bass and echoing male vocal singing over it. It sounds energetic and exciting. [10:00-20:00]  [20:00-30:00] "
3EEzQDCP8jRl2pEt9eDKMO.npy,"[0:00-10:00] This is a pop/soft rock music piece. There is a female vocalist singing melodically in the lead. The main melody is being played by the electric guitar while the bass guitar is playing in the background. The rhythm is provided by a simple acoustic drum beat. The atmosphere is lively. This piece could be used in the soundtrack of a romantic comedy movie, especially during the scenes where the characters are reminiscing about the good old days. [10:00-20:00]  [20:00-30:00] "
0BRFeA3hIDr4WaBPELol5b.npy,"[0:00-10:00] This music is instrumental. The tempo is medium fast with a groovy bass line, steady drumming rhythm, cymbals crashing, tambourine percussion and other percussion hits. The audio quality is poor. [10:00-20:00]  [20:00-30:00] "
5aSZXRJg2NxnWcK1LKCldg.npy,"[0:00-10:00] The low quality recording features a jazz song that consists of a saxophone solo melody played over groovy bass, wide electric guitar chords, shimmering hi hats, punchy kick and snare hits. It sounds energetic, groovy and passionate. [10:00-20:00]  [20:00-30:00] "
6OTJ1osgoSNY6U1UIK3Hf5.npy,[0:00-10:00] This is a live performance of a rock music piece. There is a male vocalist singing melodically in the lead. The electric guitar is playing a simple tune with a bass guitar backing. The rhythm is being played by the acoustic drums. The atmosphere is easygoing. This piece could be playing in the background at a rock bar. [10:00-20:00]  [20:00-30:00] 
1RzJ37KMEmEcxtp3SC4WFl.npy,"[0:00-10:00] The low quality recording features a metal song that consists of a flat male vocal singing over punchy kick and snare hits, shimmering hi hats, wide aggressive electric guitar melody and groovy bass guitar. It sounds energetic, groovy and addictive. [10:00-20:00]  [20:00-30:00] "
4Iulw1aCh0z40QQCfjcbLm.npy,"[0:00-10:00] This is a country pop music piece. There is a female vocalist singing melodically in the lead. The melody is being played by the acoustic guitar and the electric guitar. The bass guitar is playing in the background. The rhythm is provided by a simple acoustic drum beat. The atmosphere is emotional. This piece could be used in the soundtrack of a romance movie, especially during the scenes where a character is feeling sad. [10:00-20:00]  [20:00-30:00] "
1PN1qeguZngSXHCn3BhOxA.npy,"[0:00-10:00] The low quality recording features a cover of a rock song that consists of a passionate male vocal singing over punchy kick and snare hits, shimmering cymbals, distorted bass guitar and acoustic rhythm guitar. It sounds energetic and addictive. [10:00-20:00]  [20:00-30:00] "
58PSYdY0GFg0LFb2PxYk4T.npy,[0:00-10:00] This is a pop rock music piece. There is a male vocalist singing melodically in the lead. The melody is being played by the electric guitar while the bass guitar is playing in the background. The rhythm is provided by a simple acoustic drum beat. The atmosphere is groovy. This piece could be used in the soundtrack of a sit-com during the scenes of a character happily walking through the city. [10:00-20:00]  [20:00-30:00] 
5qzwrPRbnaqSOK545OEJBq.npy,"[0:00-10:00] The low quality recording features a pop song that consists of a passionate male vocal singing over punchy kick and snare hits, shimmering hi hats, groovy bass, addictive synth lead melody, electric guitar melody and simple bass. It sounds like something you would hear in clubs during the 80s. [10:00-20:00]  [20:00-30:00] "
2yDQVcj26tpi9IUJhw9xDs.npy,"[0:00-10:00] The low quality recording features a pop song that consists of harmonizing male vocals singing over punchy kick and snare hits, shimmering hi hats, groovy bass, mellow piano melody and electric guitar melody. It sounds passionate, emotional and soulful. [10:00-20:00]  [20:00-30:00] "
4FnRRY3oEAor3gMEvsuBrp.npy,[0:00-10:00] This is an alternative rock music piece. There is a male vocalist singing melodically in the lead. The main melody is being played by the electric guitar with the bass guitar playing in the background. The rhythm is provided by a basic acoustic drum beat. The atmosphere is easygoing. This piece could be used in the soundtrack of a teenage drama TV series as the opening theme. [10:00-20:00]  [20:00-30:00] 
7nuxA6HQ0eoUkgTVAKcDTN.npy,"[0:00-10:00] The low quality recording features a pop song that consists of harmonizing male vocals singing over punchy kick and snare hits, shimmering hi hats, energetic crash cymbals, groovy bass and synth lead melody. It sounds energetic, upbeat and groovy. [10:00-20:00]  [20:00-30:00] "
5BxtJCwIA4bsFxoIHiZQ5a.npy,"[0:00-10:00] A male singer sings this death metal melody with screaming vocals. The tempo is fast, with fast metal drumming, percussive bass line, rhythmic distorted guitar play and various percussion hits. The song is exciting  and high on adrenaline. The audio quality is poor. [10:00-20:00]  [20:00-30:00] "
5z1Yde01fIsC6NaswUXbDI.npy,"[0:00-10:00] The low quality recording features a passionate male vocal, alongside harmonizing background vocals, singing over wide brass melody, electric guitar melody, punchy kick and snare hits, shimmering hi hats and groovy bass. It sounds passionate, emotional and soulful. [10:00-20:00]  [20:00-30:00] "
5S5Z9VYSKwr9myAHv7h7aJ.npy,"[0:00-10:00] The low quality recording features a metal song that consists of a flat male vocal singing over punchy kick and snare hits, shimmering cymbals, distorted electric guitar melody and groovy bass guitar. It sounds aggressive, and energetic. [10:00-20:00]  [20:00-30:00] "
34wbeEdt5YOyQuGHyrceqQ.npy,"[0:00-10:00] The low quality recording features a metal song that consists of a passionate female vocal, alongside wide harmonizing background vocals, singing over wide electric guitar melodies, groovy bass guitar, punchy kick and snare hits and shimmering cymbals. It sounds energetic and exciting. [10:00-20:00]  [20:00-30:00] "
0ENjQO4pgtxXRFEPS3GXUv.npy,"[0:00-10:00] The low quality recording features a country song that consists of a flat male vocal singing over punchy kick and snare hits, shimmering hi hats, acoustic rhythm guitar, electric guitar melody and groovy bass. The recording is a bit noisy, in mono and it sounds soulful and passionate. [10:00-20:00]  [20:00-30:00] "
4Fp6Qaifzk3CCtggVJdWXT.npy,[0:00-10:00] This song features a male voice rapping the lyrics. Female voices sing vocables in the background. This is accompanied by programmed percussion playing a trap beat. The bass plays a groovy bassline by sliding to notes rather than pausing in between notes. A synth plays a repetitive melody. This song can be played in a club. [10:00-20:00]  [20:00-30:00] 
6PldDD3631HjKvPedhj4vq.npy,"[0:00-10:00] The low quality recording features a live performance of a traditional song and it consists of flat male vocal singing over punchy kick and snare hits, shimmering hi hats, energetic cymbals and groovy bass guitar. There are some crowd cheering noises in the background. It sounds energetic, aggressive and the recording is noisy and in mono. [10:00-20:00]  [20:00-30:00] "
2iAPQ5Stbj7CIUThV8Udxq.npy,"[0:00-10:00] The Hip Hop song features a flat male vocal rapping over repetitive, echoing piano melody, claps and punchy kick hits. At the very beginning of the loop, there are stuttering hi hats, sustained synth bass and filtered, pitched up female chant playing. It sounds groovy and addictive - like something you would hear in clubs. [10:00-20:00]  [20:00-30:00] "
2hXwGBnrwizPQau6IkTKmV.npy,[0:00-10:00] This alternative rock song features a male voice singing the main melody. This is accompanied by percussion playing a simple beat in common time. The bass plays the root notes of the chords. An acoustic guitar plays arpeggiated chords. A synth plays a repetitive melody in the background. There is no percussion in this song. The mood of this song is happy. This song can be played in a romantic movie. [10:00-20:00]  [20:00-30:00] 
1hqOqF2CFZoKri1bpqGT1U.npy,"[0:00-10:00] The low quality recording features a pop song that consists of an arpeggiated synth bass, sustained strings melody and mellow piano melody. It sounds emotional, passionate and the recording is noisy and in mono. [10:00-20:00]  [20:00-30:00] "
62uw0iWu8jLB4cYBQxjdcm.npy,[0:00-10:00] This pop rock song features a male voice singing the main melody. This is accompanied by percussion playing a simple beat in common time. The bass plays the root notes of the chords. A guitar plays power chords in the background. There is no percussion in this song. This song can be played in a children's animation movie. [10:00-20:00]  [20:00-30:00] 
66LUrXzxVGV6FtAePibqfV.npy,"[0:00-10:00] The song is an instrumental. The tempo is medium with a strong bass line, steady drumming rhythm, keyboard accompaniment and various percussion hits. The song is groovy and exciting. The audio quality is poor. [10:00-20:00]  [20:00-30:00] "
5uh98HlgvoJd2zRWAduj2Y.npy,[0:00-10:00] This pop song features a male voice singing the main melody. Other voices sing backing vocals in between lines. This is accompanied by percussion playing a simple beat. The bass plays the root notes of the chords. A synth plays a repetitive melody in the background. There are no other instruments in this song. This song can be played in a teenage drama movie. [10:00-20:00]  [20:00-30:00] 
4sJOuZGBuoNhtocxAO9IkC.npy,"[0:00-10:00] This is the live performance of a progressive metal music piece. The electric guitar is playing a solo in the lead. There is a bass guitar playing in the background. The rhythm is being played by the acoustic drums. The atmosphere is emotional. This piece could be used in the soundtrack of a teenage drama TV series, especially during the scenes where a character is reminiscing about the good memories. [10:00-20:00]  [20:00-30:00] "
5GvWrvLIqoHroq7YvO260M.npy,[0:00-10:00] This is a funk music piece. There is a male vocalist singing melodically in the lead. The main tune is being played by the keyboard while the electric guitar and the bass guitar are playing in the background. The rhythm is provided by the acoustic drums. The atmosphere is groovy. This piece could be used in the soundtrack of a sit-com during the credits. [10:00-20:00]  [20:00-30:00] 
10GuEtb6Fnwm50ZOlf8MCT.npy,"[0:00-10:00] The low quality recording features a live performance of a rock song that consists of a punchy kick and snare hits, energetic cymbals, distorted bass guitar and electric guitar melody. It sounds energetic and aggressive. [10:00-20:00]  [20:00-30:00] "
1fZvvlfjgoqjz7HQKEfzyp.npy,"[0:00-10:00] A male singer sings this dance melody with backup singers in vocal harmony. The song is medium tempo with a steady drumming rhythm, guitar accompaniment, keyboard accompaniment and a percussive bass line. The pop song is groovy and very youthful. The audio quality is poor. [10:00-20:00]  [20:00-30:00] "
3HeQsdmGyyQm5KB9sCasXT.npy,"[0:00-10:00] The low quality recording features a pop song that consists of harmonizing male vocals singing over groovy bass, punchy kick and snare hits, shimmering hi hats, straight piano melody, synth lead melody and groovy piano melody. It sounds happy, fun and joyful - like something kids would listen to. [10:00-20:00]  [20:00-30:00] "
6aPPjepC4qnzZ09YLtHTF5.npy,"[0:00-10:00] The low quality recording features a jazz song cover that consists of a passionate saxophone melody played over soft hi hats and kick hits, snappy rimshots, groovy bass, shimmering bells melody and mellow piano chords. It sounds emotional, passionate and soulful. [10:00-20:00]  [20:00-30:00] "
2q7UaZHjzslxBxTyasqdjD.npy,[0:00-10:00] This is an instrumental music piece. There is a female vocalist singing melodically in the lead. The keyboard is playing the melody while the bass guitar is playing in the background. The rhythm is provided by a slow tempo acoustic drum beat. The atmosphere is vibrant. This piece could be used in the soundtrack of a romance movie that takes place in the United Kingdom. [10:00-20:00]  [20:00-30:00] 
3IMdx5wnfadfi6EaemV6bL.npy,"[0:00-10:00] This is a pop music piece. There is a female vocalist singing melodically in the lead. The keyboard is playing the main tune while the bass guitar plays in the background. The rhythm is being provided by an acoustic drum beat. The atmosphere is lighthearted. This piece could be used in the soundtrack of a romantic comedy movie, especially during the scenes where the characters are reminiscing about the good old days. [10:00-20:00]  [20:00-30:00] "
5yhXLtQL9waNMjgkl8MsMP.npy,"[0:00-10:00] The low quality recording features a pop song that consists of a flat male vocal, alongside wide harmonizing background vocals, singing over punchy kick and snare hits, shimmering cymbals, distorted bass and synth lead melody. It sounds energetic, aggressive and addictive - like something you would hear in clubs. [10:00-20:00]  [20:00-30:00] "
21gysH1jZw2TmjQIGWsSEI.npy,[0:00-10:00] This is a metal music piece. There is a male vocal singing melodically in the lead. The main tune is being played by the distorted electric guitar with the bass guitar playing in the background. The acoustic drums are playing a loud but simple beat. The atmosphere of the piece is violent. It could be used in the soundtrack of a horror movie or a horror video game. [10:00-20:00]  [20:00-30:00] 
6GyFP1nfCDB8lbD2bG0Hq9.npy,[0:00-10:00] This is a pop music piece. There is a male vocalist singing melodically in the lead. The melody is being played by the keyboard while the bass guitar is playing in the background. The rhythm is provided by an electronic drum beat. The atmosphere is energetic and upbeat. This piece could be used in the soundtrack of a teenage drama movie or a TV show. [10:00-20:00]  [20:00-30:00] 
5udnrY00yVUOAzupil2H56.npy,[0:00-10:00] This is an R&B/soul music piece. There is a male vocalist singing melodically and in the lead. The melody is being played by the electric guitar and the keyboard while the bass guitar is playing in the background. The rhythm is provided by a simple electronic drum beat. The atmosphere is energetic. This piece could be used in the soundtrack of a teenage drama movie or a TV show. [10:00-20:00]  [20:00-30:00] 
4wx5aEoy2PYH1kK0SEkXSh.npy,[0:00-10:00] This is a jazz music piece. There is no singer in this piece. The piano is playing the main melody while the bass guitar is playing a groovy bass line. The rhythmic background consists of a jazz acoustic drum beat. The atmosphere is lively. This piece could be playing in the background at a coffee shop. [10:00-20:00]  [20:00-30:00] 
5IvhGqRftYOLMuI1n5DbTz.npy,"[0:00-10:00] The low quality recording features a pop song that consists of a flat male vocal singing over punchy kick and snare hits, shimmering hi hats, groovy bass, addictive synth keys melody and some claps. It sounds energetic, passionate and addictive. [10:00-20:00]  [20:00-30:00] "
34SAjedbiyXXH23uVJ3iQJ.npy,"[0:00-10:00] This is an indie rock/pop rock music piece. There is a male vocalist singing melodically in the lead. The main tune is being played by the electric guitar while the bass guitar is playing in the background. The rhythm is provided by a simple acoustic drum beat. The atmosphere is upbeat. This piece could be used in the soundtrack of a teenage drama TV series, especially during the scenes where the characters are depressed. [10:00-20:00]  [20:00-30:00] "
0uld5YOPWwYGuXZ3ddf60E.npy,[0:00-10:00] This is a Chinese folk music piece. There is an acoustic guitar playing a gentle melody. The atmosphere is relaxing. This piece could be used in the soundtrack of a meditation video. It could also be playing in the background at a spa. [10:00-20:00]  [20:00-30:00] 
0MnYhHMjECzqOZyR0PgZby.npy,"[0:00-10:00] The song is an instrumental. The tempo is medium with a groovy bass line, keyboard accompaniment, steady drumming rhythm and various percussion hits. The song is emotional and romantic. The audio quality is poor. [10:00-20:00]  [20:00-30:00] "
70iDnqYvxCPl3mPd3ddxgD.npy,[0:00-10:00] This funk song features a male voice singing the main melody. This is accompanied by programmed percussion playing a simple beat. The bass plays the root notes of the chords. A synth plays chords in the background. The mood of this song is romantic. This song can be played in a romantic movie. [10:00-20:00]  [20:00-30:00] 
5a7IJzmrwGXKzLnwddzXUK.npy,[0:00-10:00] This R&B song features a female voice singing the main melody. This is accompanied by percussion playing a simple beat. The bass plays the root notes of the chords. Hand claps are played on every alternate count. A piano plays arpeggiated chords in the background. The mood of this song is happy. This song can be played in a club. [10:00-20:00]  [20:00-30:00] 
